a,theta_rad,speed
5.0,2.22529479629277,1.7371996911685592
5.0,2.2383847656827274,1.73891851346362
5.0,2.251474735072685,1.7409080797214038
5.0,2.2645647044626425,1.7431695836985348
5.0,2.2776546738526,1.7457044091031158
5.0,2.2907446432425576,1.7485141310147831
5.0,2.3038346126325147,1.7516005175688356
5.0,2.316924582022472,1.754965531904272
5.0,2.3300145514124297,1.758611334376166
5.0,2.3431045208023873,1.762540285032653
5.0,2.356194490192345,1.7667549463576186
5.0,2.3692844595823024,1.7712580862798184
5.0,2.3823744289722595,1.776052681449844
5.0,2.395464398362217,1.7811419207860162
5.0,2.4085543677521746,1.7865292092906664
5.0,2.421644337142132,1.7922181721380177
5.0,2.4347343065320897,1.798212659034963
5.0,2.447824275922047,1.8045167488557148
5.0,2.4609142453120043,1.8111347545511087
5.0,2.474004214701962,1.8180712283330074
5.0,2.4870941840919194,1.8253309671336062
5.0,2.500184153481877,1.832919018339087
5.0,2.5132741228718345,1.8408406857959143
5.0,2.526364092261792,1.8491015360875487
5.0,2.539454061651749,1.8577074050778712
5.0,2.5525440310417067,1.8666644047165057
5.0,2.5656340004316642,1.875978930099432
5.0,2.5787239698216218,1.885657666776705
5.0,2.5918139392115793,1.8957075982965357
5.0,2.604903908601537,1.9061360139729935
5.0,2.617993877991494,1.9169505168612027
5.0,2.6310838473814515,1.9281590319209307
5.0,2.644173816771409,1.9397698143455777
5.0,2.6572637861613666,1.951791458029188
5.0,2.670353755551324,1.9642329041392905
5.0,2.6834437249412817,1.9771034497576458
5.0,2.696533694331239,1.9904127565449024
5.0,2.7096236637211963,2.004170859377716
5.0,2.722713633111154,2.018388174899137
5.0,2.7358036025011114,2.033075509913864
5.0,2.748893571891069,2.0482440695500443
5.0,2.7619835412810265,2.063905465097669
5.0,2.7750735106709836,2.080071721421625
5.0,2.788163480060941,2.0967552838327705
5.0,2.8012534494508987,2.1139690242854883
5.0,2.8143434188408563,2.1317262467529687
5.0,2.827433388230814,2.150040691612297
5.0,2.8405233576207713,2.1689265388515864
5.0,2.8536133270107285,2.1883984098881157
5.0,2.866703296400686,2.208471367762762
5.0,2.8797932657906435,2.229160915449377
5.0,2.892883235180601,2.25048299198982
5.0,2.9059732045705586,2.2724539661352523
5.0,2.919063173960516,2.2950906271428906
5.0,2.9321531433504733,2.3184101723446773
5.0,2.945243112740431,2.3424301910701715
5.0,2.9583330821303884,2.367168644472166
5.0,2.971423051520346,2.3926438407693595
5.0,2.9845130209103035,2.4188744053881024
5.0,2.997602990300261,2.4458792454549965
5.0,3.010692959690218,2.473677508065869
5.0,3.0237829290801757,2.502288531736859
5.0,3.036872898470133,2.531731790430406
5.0,3.0499628678600907,2.562026829548067
5.0,3.0630528372500483,2.5931931932939065
5.0,3.076142806640006,2.6252503428420724
5.0,3.089232776029963,2.658217564793013
5.0,3.1023227454199205,2.692113869479833
5.0,3.115412714809878,2.7269578787938045
5.0,3.1285026841998356,2.7627677033411615
5.0,3.141592653589793,2.799560808927275
